R_restoration,layer
-1.5529843644954506,proteome
3.2894262115374158,proteome
-1.4567125635495666,proteome
-2.239494974241645,proteome
-2.126493074592948,proteome
3.188133708106337,proteome
1.9548612813351576,proteome
-2.2703277915788567,proteome
-1.9513133432271816,proteome
2.2482583914821377,proteome
1.8519008484103157,proteome
1.6923712912107711,proteome
-2.6179751679921086,proteome
2.065035359250318,proteome
2.985163223105521,proteome
-1.8153198339564085,proteome
2.6803600142598354,proteome
-2.8419544405174277,proteome
2.0144005953955344,proteome
2.4715238261637005,proteome
1.9712070176314629,proteome
2.300138255762815,proteome
2.087014738606024,proteome
3.038482958440756,proteome
2.351805960774928,proteome
2.99624979916106,proteome
-2.5038757863074683,proteome
-2.037126613763616,proteome
-2.9006725754301685,proteome
2.703221836077894,proteome
2.2937685197687343,proteome
2.281598551681688,proteome
2.0537116722706754,proteome
1.191394968429953,proteome
2.012652857913923,proteome
3.0447302347477443,proteome
-1.809943921920922,proteome
2.457722049408324,proteome
2.3899660659598245,proteome
2.6206980568338896,proteome
2.9556374815555606,proteome
2.772010933887286,proteome
2.121165528052005,proteome
1.9392029384059628,proteome
-2.6719472076395325,proteome
-1.904349180509758,proteome
1.616128991546174,proteome
-2.475760924991137,proteome
2.20918406542963,proteome
2.5240695262923083,proteome
-1.901291047062464,proteome
2.057539154771063,proteome
2.893923300126436,proteome
2.0973768116194926,proteome
1.6338579726802742,proteome
2.859516658650571,proteome
-1.7878392506824807,proteome
-2.7852956946108205,proteome
-1.977851338333935,proteome
-2.9395722375400424,proteome
2.094970013943983,proteome
-2.08491228840692,proteome
2.319171865189203,proteome
-2.432935945822326,proteome
2.104832226259423,proteome
2.497473293180915,proteome
1.7120260181044975,proteome
2.639205548950206,proteome
2.183240342389864,proteome
1.6930964845588756,proteome
2.1886412674175277,proteome
-2.044442251268515,proteome
-2.2407206414566323,proteome
1.189462947271015,proteome
-2.64112464963768,proteome
1.8147551865150997,proteome
-1.950904608014408,proteome
-2.375538857764225,proteome
2.1579697269635263,proteome
1.0911801422339893,proteome
-2.7401145892625056,proteome
2.0638162956653248,proteome
1.4366057475312266,proteome
-1.740092570152542,proteome
-1.674429483492328,proteome
-0.8621942444373025,proteome
-1.8456960497415795,proteome
1.2715846214978537,proteome
-2.190009929188381,proteome
-2.188993345291279,proteome
2.7261639036672323,proteome
2.399428677719674,proteome
-2.0405927235203225,proteome
2.747017536909369,proteome
-1.6470167226003198,proteome
2.4126410032973173,proteome
-2.4764212941725154,proteome
1.858236137380716,proteome
2.826935434687868,proteome
1.63971745335553,proteome
1.7505749409049074,proteome
2.400744016610264,proteome
-2.685282253834794,proteome
2.5274851251155788,proteome
1.3386055791516658,proteome
1.8476673819431595,proteome
2.742424282387105,proteome
-2.379834727712802,proteome
2.7170796556438908,proteome
1.7011806366466298,proteome
-1.9646695310095152,proteome
2.194685790043508,proteome
1.7548612636074965,proteome
2.5172500276846472,proteome
1.9280771717678664,proteome
2.689025794972797,proteome
1.9865742010975476,proteome
-1.8351712403365308,proteome
1.5556019617990282,proteome
-2.217492771368594,proteome
-1.591760667734775,proteome
2.091180583530344,proteome
1.2827723237438662,proteome
1.5110359775343405,proteome
2.523022792759508,proteome
1.8574909977948204,proteome
1.8426070801887973,proteome
2.570026263019433,proteome
2.605965856339313,proteome
2.010210234186162,proteome
2.06007061018123,proteome
-2.58241370567012,proteome
-2.0639477638479544,proteome
1.6870938178482024,proteome
-1.6970198504225695,proteome
1.9365912330930724,proteome
1.894689684077321,proteome
1.8534866787884807,proteome
-2.181748984985898,proteome
1.983044451058152,proteome
2.3671581997473528,proteome
2.482133123712744,proteome
2.1000083640630938,proteome
2.326227590744823,proteome
-2.585571730893573,proteome
1.7264517823460823,proteome
2.548285334896475,proteome
2.0516598994261006,proteome
-2.653943964970637,proteome
2.340807448838669,proteome
-2.4627119986238872,proteome
2.3272783729765654,proteome
1.60538404697783,proteome
2.2151456649815118,proteome
-1.5322514878469085,proteome
-1.3509075527682737,proteome
-1.618868766916882,proteome
2.560199987277596,proteome
1.8976079606134797,proteome
2.5450690276617483,proteome
2.458082809658324,proteome
2.222227438270657,proteome
1.7579347051880625,proteome
1.81474572875183,proteome
1.978283938236908,proteome
2.530029157535345,proteome
1.9875367875807983,proteome
1.5012489418097217,proteome
1.917124769167376,proteome
2.111922000793788,proteome
2.1584512415001043,proteome
2.022629995651296,proteome
-1.973048166058873,proteome
-1.8966214914537904,proteome
-1.7712904963414444,proteome
-1.623327098140884,proteome
-1.8466269314900576,proteome
2.0790968057712216,proteome
2.459221038886781,proteome
2.4909508074578075,proteome
2.2161714430195474,proteome
-2.309160103030563,proteome
2.2296215706814206,proteome
2.340951738607449,proteome
2.427930791056044,proteome
-1.6501202727914748,proteome
1.967138166644665,proteome
1.8892073944851655,proteome
-1.9520292826368983,proteome
1.78177628588517,proteome
-1.4978909107089242,proteome
2.2847669085815348,proteome
1.655957593787542,proteome
-1.3721480589137869,proteome
-1.7566523319684275,proteome
1.792601253804079,proteome
2.384421015577757,proteome
2.503611969490429,proteome
-1.7559864574598223,proteome
2.144418327215135,proteome
-1.874649208092381,proteome
-1.4659632267861578,proteome
2.35904405510822,proteome
-2.127692941879288,proteome
-2.4098682084796432,proteome
2.23056753883883,proteome
1.3971562495239886,proteome
2.379802642181866,proteome
-1.7473974137855317,proteome
-1.6629891876061154,proteome
1.949826298275188,proteome
1.815612986372267,proteome
-2.0695039892635827,proteome
1.8705103844397748,proteome
-1.995272378495468,proteome
2.4533514372627043,proteome
2.2365003690331604,proteome
2.3400615834554435,proteome
2.1807103358835294,proteome
-1.6243338929164282,proteome
2.2817991821137995,proteome
-1.7265295011742186,proteome
-2.347674009778437,proteome
1.8025761464353816,proteome
1.636106277944119,proteome
1.3264332384138158,proteome
-1.1764148458127028,proteome
2.3466323952011883,proteome
2.2444149041404917,proteome
-2.372367468878039,proteome
-2.293033828904503,proteome
2.057844114019053,proteome
1.865845021004056,proteome
2.359747927995027,proteome
-1.224684797315445,proteome
-2.052005297163994,proteome
1.6359145726071742,proteome
2.399016791271704,proteome
2.272379486014932,proteome
2.335206980939899,proteome
2.358132534753459,proteome
2.3812796562830623,proteome
1.5049421101747733,proteome
1.6647170151923891,proteome
-2.3825338123847906,proteome
1.9276082122716716,proteome
-1.7945087866500031,proteome
2.273473443260228,proteome
1.538183545481507,proteome
2.3597082208131988,proteome
1.7818074280537282,proteome
1.5058099011080974,proteome
-2.2994662014713128,proteome
2.367079469608089,proteome
2.2455089324409943,proteome
-1.9766463967210717,proteome
2.37458211332686,proteome
2.174444109025516,proteome
1.762134663692714,proteome
1.8963502742474965,proteome
1.74889493315801,proteome
0.9158469139632484,proteome
2.2465445376013813,proteome
-1.7165568699781428,proteome
2.1578055397545888,proteome
-2.06613395574524,proteome
-1.7455223148649537,proteome
2.312593376230616,proteome
2.32631945199567,proteome
2.182418388636802,proteome
-2.2318049105105584,proteome
-2.1733446568306194,proteome
-2.144433870021776,proteome
2.2735750206004077,proteome
1.563457653163188,proteome
1.9178308301626843,proteome
1.8942745152171208,proteome
1.8378785245024185,proteome
2.217816196716338,proteome
2.0213248289556613,proteome
2.065448596935618,proteome
-2.0445834017440525,proteome
1.5416247300495354,proteome
1.9771684356379815,proteome
-1.5930201158868862,proteome
-1.9601549536202545,proteome
-2.186916565568061,proteome
-2.1564848165870734,proteome
1.0725188141499051,proteome
1.601565039818854,proteome
-2.2672303595211845,proteome
1.2520215597852544,proteome
2.160628775405636,proteome
2.124121960550616,proteome
1.5983717938172108,proteome
1.7376394427639554,proteome
2.2307616976731164,proteome
1.9038600675837,proteome
2.0635900768348217,proteome
-1.732804860311724,proteome
1.3590582593729772,proteome
1.7061115389475194,proteome
1.8801510718638408,proteome
2.1729917162725942,proteome
2.196681578914045,proteome
1.577883015562185,proteome
1.8879189230137252,proteome
2.267352846032374,proteome
-2.0970360832649613,proteome
1.5933924942004916,proteome
1.0088014703449446,proteome
1.996288134400933,proteome
2.328849369537241,proteome
2.0845484459457087,proteome
-2.178369441095553,proteome
1.89095181549514,proteome
0.7894158526298451,proteome
2.126329443207047,proteome
1.3878624911887942,proteome
-1.279223635549603,proteome
2.127771280777,proteome
1.580805901130214,proteome
2.14721616214323,proteome
-1.4427873794199335,proteome
-1.3943867577152422,proteome
1.6769722172506858,proteome
-2.2062640048449738,proteome
1.584076327311969,proteome
2.0562754940119814,proteome
1.7490637552756598,proteome
2.1578265607126053,proteome
1.4846658621216335,proteome
2.2004385790392824,proteome
2.212778126330037,proteome
2.1151935922073397,proteome
2.1544249538898907,proteome
1.4492390409904852,proteome
1.834660752378615,proteome
-1.9178222274736505,proteome
1.722209581059651,proteome
-2.202280891731497,proteome
1.7407945426494829,proteome
2.0618231486241347,proteome
2.161542636763503,proteome
2.1992385237614323,proteome
1.6995866479501505,proteome
2.144792585302458,proteome
2.1524828748353846,proteome
-1.47805102519696,proteome
1.9037939066408676,proteome
-1.7298354092742596,proteome
2.055650134784062,proteome
-1.3476961189535777,proteome
1.5236481056787108,proteome
1.8653521363885504,proteome
-2.023025063112082,proteome
-1.4880790342289516,proteome
1.9963212860442825,proteome
2.0947529194816124,proteome
2.088500767445169,proteome
2.129730382664368,proteome
2.0585688376421847,proteome
-1.730230666897672,proteome
-1.896353534775405,proteome
1.829267082648812,proteome
2.110661794610808,proteome
-1.8973730152829649,proteome
-1.804669477013456,proteome
1.4579169969030406,proteome
2.07433827208319,proteome
1.9804097384740809,proteome
-1.7608213012941802,proteome
0.9025977055530352,proteome
-1.5414324851948735,proteome
2.095415426314812,proteome
2.11414230277872,proteome
1.9330153518865223,proteome
2.075155091582781,proteome
-1.5314322935402862,proteome
1.9506248558109056,proteome
-1.8463341372177644,proteome
2.051372011696861,proteome
-1.1890683826061816,proteome
-1.9588673420744804,proteome
1.997995175293915,proteome
2.159667417113603,proteome
1.2394505943970515,proteome
1.7985007462720193,proteome
2.1087865972375552,proteome
1.987370474263176,proteome
2.0835320825738544,proteome
-1.986564072072788,proteome
2.07547958161082,proteome
1.6629459490440404,proteome
2.0536461867912554,proteome
1.9727097597816217,proteome
-2.038560950161879,proteome
2.0560310074858337,proteome
1.7518775927943264,proteome
1.9253099677376493,proteome
1.948569138938128,proteome
1.7587382552012567,proteome
1.9651768092190995,proteome
1.5277417190344766,proteome
1.9599995889785704,proteome
0.9389852544221112,proteome
2.0780433824152404,proteome
1.6596865631430224,proteome
-1.6324354251901234,proteome
1.9872802141845616,proteome
1.6759798157531625,proteome
-2.007650166787569,proteome
2.0697204038815937,proteome
-1.440571627062311,proteome
2.0487530094154582,proteome
1.1193485873554505,proteome
1.2534455038468553,proteome
1.924379489973811,proteome
-2.0186970540502456,proteome
-1.8299675018342485,proteome
2.0450801783312973,proteome
1.3083545509006025,proteome
1.545989301850941,proteome
1.5599957791521004,proteome
0.7515395914671779,proteome
1.9932868051112955,proteome
1.475744597704995,proteome
-1.9345641039786616,proteome
-1.9150692268121503,proteome
2.034773873306608,proteome
1.993996652508841,proteome
1.564038019734763,proteome
-1.4417073273568517,proteome
1.4226666343277583,proteome
1.819187776380211,proteome
1.3638827341721678,proteome
1.4084410774775218,proteome
1.9276561998676789,proteome
1.881064438617858,proteome
0.9259651188126063,proteome
1.4970682615212887,proteome
1.3773795245502083,proteome
1.413717278448096,proteome
1.6910914136986437,proteome
1.2274092337052622,proteome
-1.4502095283884018,proteome
1.9228842021281911,proteome
1.443120842420602,proteome
-1.8673454186093696,proteome
-1.4795635287369626,proteome
1.3239966755829118,proteome
1.3302127302892512,proteome
1.9025174443998416,proteome
1.9196969859635404,proteome
1.7000261960460974,proteome
1.7283811172656796,proteome
1.0550848717396395,proteome
1.900227925474041,proteome
-1.5822489277250973,proteome
-1.4393744070881764,proteome
1.4881336941892804,proteome
0.5720606639587571,proteome
-1.2478140643430944,proteome
1.9778913470119548,proteome
1.589321982904618,proteome
1.7150182692640643,proteome
-1.371196556676723,proteome
1.8284771430892928,proteome
1.764316451809457,proteome
1.832414309434432,proteome
-1.906603674586706,proteome
-1.531752878276144,proteome
1.876502827543966,proteome
1.8428203208322051,proteome
-1.9612901851853743,proteome
-0.66165596638808,proteome
-1.906666178340899,proteome
-1.6215881610633682,proteome
-1.5788075712243714,proteome
1.3651169060987325,proteome
1.6481194090590514,proteome
1.471008389357305,proteome
1.7815534849517796,proteome
1.9292173273933948,proteome
1.9329590918595243,proteome
1.8879997609003596,proteome
-1.18628550304165,proteome
1.8014125386934294,proteome
-1.409680437093141,proteome
-1.3799324973731362,proteome
1.689644292807345,proteome
1.3610007039046843,proteome
1.4929371215583025,proteome
1.857643484250025,proteome
-1.4922866600093905,proteome
1.906499513572702,proteome
0.98590138465859,proteome
1.4965782917579296,proteome
1.9222932115884823,proteome
1.726317740342635,proteome
-1.4571101434341307,proteome
1.7758176148430505,proteome
1.5580160226951238,proteome
1.9162988042772824,proteome
1.9433573766432763,proteome
1.6036717287650673,proteome
1.865129385531469,proteome
-1.468223151672521,proteome
1.824339173352502,proteome
-1.6145483618173289,proteome
1.8399457665539412,proteome
1.6152623512213462,proteome
-1.786133730036705,proteome
-1.4979179593687877,proteome
-1.2971696223578717,proteome
1.7976952388639853,proteome
1.3441278120718818,proteome
-1.3529407551537869,proteome
1.6751539067791184,proteome
1.7742879561611553,proteome
-1.6252534905750762,proteome
1.8850719793021185,proteome
1.6804960760629808,proteome
-1.3079085077748651,proteome
-1.2318464516640335,proteome
1.7855913168040198,proteome
1.4537822542456396,proteome
-1.6553885708004652,proteome
1.8824352761110024,proteome
-1.754139755955343,proteome
-0.7677293975204912,proteome
1.885324797239027,proteome
1.8476154938983516,proteome
-1.798193269447426,proteome
-1.1554403908770134,proteome
1.8269956959367408,proteome
1.2029508982545,proteome
1.462895981456278,proteome
1.8831209873200037,proteome
-1.129532697454656,proteome
1.2902284165917572,proteome
1.3009867960496102,proteome
1.7721066194882702,proteome
1.3453021560587837,proteome
1.275062083553902,proteome
1.5877377367876933,proteome
1.2962133645670348,proteome
1.8551766032186845,proteome
1.5457128576497627,proteome
1.6798657044500462,proteome
1.4403546921773092,proteome
1.1255849182197937,proteome
1.2552461854810002,proteome
-1.5168347612054465,proteome
1.522514619478324,proteome
-1.27749010245014,proteome
-1.5164738125060468,proteome
1.6821203087284389,proteome
1.465137281709895,proteome
1.7921736937648272,proteome
1.3740946358066,proteome
1.430803161868763,proteome
1.6887524663865388,proteome
1.5856719999991815,proteome
1.703780154437254,proteome
1.908194701333192,proteome
1.772169298851088,proteome
-1.4474523171374816,proteome
1.82877974998667,proteome
1.765700259997563,proteome
1.26961512934846,proteome
-1.781028500187059,proteome
1.3909490147804964,proteome
-1.6543699168010988,proteome
1.1771117310955597,proteome
0.855416347276099,proteome
0.7012804547106528,proteome
-1.3328435170296926,proteome
-1.318996905254327,proteome
1.2279951454641227,proteome
1.3032789090892611,proteome
1.6544260349990998,proteome
1.6636020607538806,proteome
0.9803056227478844,proteome
1.6436633582894409,proteome
1.691407307399715,proteome
-1.1418064622364488,proteome
1.6488323057621477,proteome
1.569415271161342,proteome
-1.3160017299694182,proteome
1.278282883705633,proteome
-1.4984761750454525,proteome
1.369009108835945,proteome
1.3107953960022654,proteome
1.5444584517114854,proteome
1.7091734229770734,proteome
1.546237985085012,proteome
1.2306981621148567,proteome
1.194401861391884,proteome
-1.4333680881251447,proteome
1.7182226751413172,proteome
1.0585191789673885,proteome
1.694060571483659,proteome
-1.5190655821485344,proteome
-1.6684305164369195,proteome
1.6312629069585725,proteome
1.4411922046154884,proteome
1.0917923690859104,proteome
-1.600788458030985,proteome
-1.0285537494559371,proteome
1.6153493218669963,proteome
1.148365505737835,proteome
1.2954466289190885,proteome
1.6059921600196934,proteome
-1.6533296585264117,proteome
0.8294244021424292,proteome
1.5782066937234065,proteome
0.9398712593587124,proteome
1.1942933420179351,proteome
1.271166143179907,proteome
1.224061087659787,proteome
-1.4512753899339583,proteome
1.5451325400857905,proteome
1.1748469865237146,proteome
1.6036598147793075,proteome
-1.14725217318353,proteome
1.4124157890450335,proteome
1.1707369172013753,proteome
1.7153381415446538,proteome
-1.5622131478686123,proteome
-1.1424112098743684,proteome
-1.359605645110368,proteome
1.6866134570392006,proteome
1.1544699137283505,proteome
1.128387122261315,proteome
-1.0538868621276165,proteome
1.073557995495653,proteome
1.6837717318763727,proteome
1.5860930873062826,proteome
-1.1934434893831485,proteome
1.2670261434170498,proteome
1.4543389072127206,proteome
-1.1530886987795708,proteome
-1.3861468596870512,proteome
1.6235322125488223,proteome
1.2616240789157804,proteome
-1.4613477051782706,proteome
1.6427320043448592,proteome
1.5952649691479337,proteome
-1.4872462960446555,proteome
-1.6119742540073585,proteome
1.590710101431564,proteome
1.6262192349979592,proteome
0.687948464332114,proteome
1.6055428317535254,proteome
1.3703945627864969,proteome
-1.1989586569221955,proteome
1.6167793070762673,proteome
1.0303121129769752,proteome
1.233416107929046,proteome
1.3141865088662532,proteome
1.357445314451882,proteome
1.6302234538887233,proteome
-1.5010307734979746,proteome
1.0790092820947144,proteome
1.4956485407117774,proteome
1.156858083546085,proteome
-1.506148743051082,proteome
0.9944511075874672,proteome
-1.014896258648092,proteome
1.1615142594828949,proteome
1.6040128419230977,proteome
1.235581982878724,proteome
1.2103958830703745,proteome
1.5830932410805167,proteome
-1.26199704601273,proteome
1.114227888777665,proteome
1.2627450590598257,proteome
1.1876660682627125,proteome
1.2525954312446568,proteome
1.2126272477911937,proteome
1.132781103065693,proteome
1.3228035973164576,proteome
1.5490627415050626,proteome
1.3559209347524712,proteome
1.3202702294771549,proteome
1.1184647972048944,proteome
1.0278315462730896,proteome
0.8688991262835732,proteome
0.995404562687864,proteome
1.446532524047492,proteome
-1.1142694989459174,proteome
1.0226017590457577,proteome
1.2326217831265187,proteome
1.005394059062803,proteome
1.2455978615235397,proteome
-1.1183231213544145,proteome
1.6056462018680933,proteome
-1.1577424601305957,proteome
1.4949801010645656,proteome
1.1942688210915495,proteome
1.123981731023463,proteome
1.642736094475469,proteome
0.9898569867529609,proteome
1.560108492460572,proteome
-1.482437892448196,proteome
1.2057107376051928,proteome
-1.233367720648613,proteome
1.0146584456922467,proteome
1.104177962796287,proteome
1.567793069607525,proteome
1.47772916793066,proteome
1.2043918835648395,proteome
1.3575475948626192,proteome
1.527925545196935,proteome
1.5241215621346444,proteome
-1.1169414982542187,proteome
-0.9683736706136268,proteome
1.366393268894711,proteome
1.458460245053116,proteome
1.465895037877372,proteome
1.4762527117803648,proteome
-1.4354259291715517,proteome
1.496840134482366,proteome
1.4335419941830037,proteome
1.605997693917686,proteome
-1.392829899331351,proteome
-1.1571800720044867,proteome
1.337405820668048,proteome
1.2660898077390874,proteome
1.6128508970532158,proteome
-1.3537125425284149,proteome
1.5201988367203836,proteome
0.8102319115532474,proteome
1.535873383504882,proteome
1.5008854864928889,proteome
1.1797770332116178,proteome
1.1220462629449337,proteome
1.082882978159282,proteome
1.507396692318843,proteome
1.0673613636444224,proteome
-1.173880800319107,proteome
-1.5028092820781356,proteome
1.2587139650323482,proteome
-1.532735661470862,proteome
1.4582483515743572,proteome
-0.9782286601312452,proteome
1.146355108893711,proteome
0.9207351540732336,proteome
-1.2542791511194007,proteome
-1.115539599981547,proteome
1.3584960922790086,proteome
1.470075363598092,proteome
1.3802445732249515,proteome
-1.3111406128640295,proteome
-1.1531623505390187,proteome
1.4623747786975212,proteome
1.516555874078876,proteome
1.4132805917005948,proteome
-1.2160246388576263,proteome
1.3807630046447947,proteome
1.1339979074089426,proteome
1.2478690887620714,proteome
-1.1203649962587656,proteome
1.4858548345712834,proteome
1.4079505845041933,proteome
1.4250506143088115,proteome
-1.354143948732037,proteome
1.128057911664569,proteome
1.0953928858550706,proteome
1.4457631922658738,proteome
1.2474169078773023,proteome
1.0926911077498935,proteome
-1.423694796960863,proteome
-1.191321208402938,proteome
1.2611488167203626,proteome
1.5168765373883852,proteome
-1.2309165949111762,proteome
-1.5721160004714594,proteome
1.4728103394782543,proteome
-1.124281426910391,proteome
1.0403118116112715,proteome
0.7859759161348461,proteome
-1.2678165029261892,proteome
1.4004103433512078,proteome
1.164396623227313,proteome
-1.014021848876496,proteome
1.240181242178144,proteome
-0.8793413887250177,proteome
1.0306752009221845,proteome
1.3639743526351331,proteome
1.2160458007251862,proteome
1.3695261175522893,proteome
-1.4173299398481525,proteome
1.0815934589461167,proteome
1.488598158750523,proteome
0.5183905556921198,proteome
1.343553567066403,proteome
1.2530385902930608,proteome
-0.8634586400392414,proteome
1.1349425860431142,proteome
-0.7803522409917469,proteome
1.462297747756444,proteome
1.378998860375025,proteome
1.3926539628001844,proteome
1.2281819021732236,proteome
-1.227377312559385,proteome
-0.6036726033859341,proteome
1.4404123495109131,proteome
1.3874454329957575,proteome
1.4618255923636545,proteome
1.404450594054217,proteome
1.387418553411042,proteome
1.4634639150692044,proteome
-1.0013569781869467,proteome
-0.931574968816545,proteome
-1.2576819706093387,proteome
1.445863531220526,proteome
1.0699721008827918,proteome
-1.4504745327234616,proteome
-1.2614209272860868,proteome
-0.9262847582537124,proteome
1.346881348104502,proteome
-1.347237607957151,proteome
-0.7081664754964204,proteome
1.202972494842573,proteome
0.974260944273377,proteome
-1.4681752440124451,proteome
0.788723349319202,proteome
-1.085123871842686,proteome
1.3423921997458237,proteome
-1.0571220309217164,proteome
-0.9642736735467354,proteome
-0.987028595756156,proteome
1.1727506989602914,proteome
-1.1765976172308878,proteome
1.2628575474191068,proteome
1.0430639742774956,proteome
0.783552216661931,proteome
1.4190507794721798,proteome
1.261042772293334,proteome
-1.1506228928336186,proteome
0.9186790926850428,proteome
0.7176779374371814,proteome
-1.1653186941435916,proteome
0.9757744644641608,proteome
1.2403217262985495,proteome
-1.2087620103981778,proteome
-1.3563705447412575,proteome
0.9836148180766924,proteome
1.266816700950129,proteome
-1.1142054350834003,proteome
-0.956106519103592,proteome
-1.3098865333757197,proteome
-1.3866895774955867,proteome
-1.0378871333288893,proteome
-1.264525427933099,proteome
-1.4424612372648975,proteome
-0.7645620247970238,proteome
-1.3766556111685468,proteome
0.6520563453934346,proteome
1.099889955867252,proteome
0.988924909589992,proteome
0.6913373475696903,proteome
0.9445738141274862,proteome
1.2243310613967864,proteome
1.3328254463442697,proteome
-1.349552294071662,proteome
1.299634681607111,proteome
-0.9996788762295784,proteome
1.040853050238748,proteome
-1.2726916672093307,proteome
0.9895768024014702,proteome
1.424381279923727,proteome
-0.8169415310287444,proteome
-1.105338877816437,proteome
-1.375083611266929,proteome
1.1357976760387702,proteome
0.9165798426425014,proteome
1.200782319787587,proteome
1.368583324021711,proteome
0.7255633926068419,proteome
1.346691140321712,proteome
1.3245538728022472,proteome
-0.9222880193732476,proteome
-0.9077159277957246,proteome
-1.1447412713519085,proteome
0.754755941184192,proteome
1.3690107594259011,proteome
1.3349560366362776,proteome
0.982487390434466,proteome
1.051693247172008,proteome
1.1190887416151314,proteome
-1.266292254453976,proteome
1.119982641346407,proteome
0.910202278223633,proteome
-1.145954508500561,proteome
1.0318866689803234,proteome
1.0003447308072568,proteome
-1.2414889730920624,proteome
1.004683474658172,proteome
0.9452024831289972,proteome
0.9601473317987722,proteome
0.9662968922284312,proteome
-0.9037353928658872,proteome
0.8337898581939578,proteome
-1.2367033009249813,proteome
0.925228631563538,proteome
1.204948421261424,proteome
-0.9156959045247418,proteome
-1.360437553902919,proteome
0.984136524936141,proteome
-1.312061600563382,proteome
-1.2180307806787742,proteome
1.257447983604667,proteome
-1.0918568049876327,proteome
1.0730312795067694,proteome
-1.0914520814322746,proteome
-0.8609110803222201,proteome
-0.7092368197768506,proteome
1.1737322779375317,proteome
0.9231261432037736,proteome
1.2425420275527694,proteome
1.3107825049262454,proteome
1.2402802212583597,proteome
1.1435179677508762,proteome
-1.3837399035230071,proteome
0.8904965380203044,proteome
1.065440946986461,proteome
0.8467107098310295,proteome
0.6824338442522014,proteome
1.2775545378111306,proteome
0.940498969847339,proteome
0.7818845924905442,proteome
-1.150364643363718,proteome
-1.045151616281956,proteome
1.1514359919967887,proteome
1.1729014532259392,proteome
1.0455055595367782,proteome
-0.7219315983285174,proteome
-1.2098012231817774,proteome
-0.9614244766731476,proteome
1.2538337215519435,proteome
1.2510826282420957,proteome
1.1534087170710916,proteome
1.2470210616857094,proteome
1.1819429681745977,proteome
-0.9750982326801868,proteome
0.6795581459380878,proteome
0.9235943692503634,proteome
-0.8962759416347542,proteome
-0.8541393051426193,proteome
-1.07664631057449,proteome
0.8241885472582942,proteome
0.4856648817332055,proteome
1.012524115542109,proteome
-1.0117319994482878,proteome
-0.8483279193988906,proteome
1.12530821861668,proteome
1.2352714719285451,proteome
1.2649114917832365,proteome
-1.2213747086375066,proteome
-1.0411537423913657,proteome
-1.1343804992493585,proteome
1.0343140714006998,proteome
0.8834958358580619,proteome
0.7757453727605406,proteome
0.840796102392996,proteome
0.8860578903981776,proteome
1.186091081740953,proteome
-1.1291183297483518,proteome
-0.9024976388946652,proteome
-1.295360691935108,proteome
0.8586622975910773,proteome
1.2493801111820602,proteome
1.1168753018971769,proteome
0.7734970514346128,proteome
0.923153000940913,proteome
1.0593341950678024,proteome
1.0773506397780834,proteome
-1.221685989686934,proteome
0.9703148520385182,proteome
1.0976214218595912,proteome
1.0575807634241892,proteome
-1.1164103986647451,proteome
1.1242010339398594,proteome
-0.8582801211609211,proteome
1.204394825383951,proteome
1.0266078212556884,proteome
0.9066250743328248,proteome
0.96795966503469,proteome
-0.8034289831680186,proteome
0.8434245987491665,proteome
0.9608733959184872,proteome
0.6862476542792257,proteome
0.8263088180426837,proteome
1.176497848142522,proteome
-1.008069588524052,proteome
-0.7857049748535887,proteome
-1.1820601527978536,proteome
-0.8904556175204037,proteome
0.8224039198722036,proteome
0.9600687413217818,proteome
1.0600842294917283,proteome
0.9069253542537052,proteome
-1.0499134331669024,proteome
0.7930592292767195,proteome
0.9883739516813874,proteome
1.0239906954293785,proteome
-0.8747852863048601,proteome
1.0151146248020944,proteome
-0.6794596811180585,proteome
0.9779479675257056,proteome
-0.8722604514439872,proteome
-0.7898272799334314,proteome
-0.862773775970105,proteome
-1.082579883804028,proteome
1.1068599831482302,proteome
0.7564769492641976,proteome
-0.8014017967461011,proteome
1.0108187054692517,proteome
-0.9573868085876434,proteome
-0.9397139878610762,proteome
1.1609017443867198,proteome
0.9666001143965184,proteome
0.984118003089102,proteome
-0.4189402518509768,proteome
0.8813011649742235,proteome
0.9493470779214456,proteome
0.8420251510643162,proteome
1.0600190129069325,proteome
-1.1855961439138842,proteome
1.0958633746339008,proteome
-0.9813087339587068,proteome
-1.0055822846026914,proteome
-0.9124799623871366,proteome
0.8077097185237188,proteome
1.029253530962485,proteome
0.8658015921660138,proteome
-0.8307172150331964,proteome
-1.1189857509308956,proteome
0.7534815375746455,proteome
0.749727774962002,proteome
0.7223435941143935,proteome
-1.0115736596028937,proteome
0.9705198677469836,proteome
-0.8278577902001788,proteome
-0.7657361020505167,proteome
0.8822254794560251,proteome
1.0003211237704213,proteome
0.7881137160328423,proteome
-0.2011649452935221,proteome
1.1639011380123447,proteome
-0.8344079487112466,proteome
0.9235059209721844,proteome
-1.053441219669375,proteome
-0.7130962751112344,proteome
0.9940273939764772,proteome
0.9749361405639276,proteome
1.1715754233946922,proteome
0.7702882229574116,proteome
0.8984666460526025,proteome
0.865916535195183,proteome
-0.7653943345176468,proteome
-1.0156342786131334,proteome
-0.7421664713561474,proteome
0.8486842198232871,proteome
0.950962981697954,proteome
-0.5648568151863541,proteome
-0.8218319031346936,proteome
0.9702433029631444,proteome
-0.6866758335524468,proteome
-0.8231617406922673,proteome
-1.1251479967224485,proteome
0.8103419943381351,proteome
0.9494894881056358,proteome
-0.5717859001412351,proteome
1.1369650265710476,proteome
